Año,Id Política,Nombre Política,Id Programa,Nombre Programa,Presupuesto Gasto,Gasto Real
2012,29,Gestión y administración de la Seguridad Social,291A,Inspección y control de Seguridad y Protección Social,127029900.0,
2012,95,Deuda pública,,,28848000000.0,
2012,95,Deuda pública,951M,Amortización y gastos financieros de la deuda pública en euros,27989628030.0,
2012,95,Deuda pública,951N,Amortización y gastos financieros de la deuda pública en moneda extranjera,858371970.0,
2013,12,Defensa,,,5782886510.0,
2013,12,Defensa,121M,Administración y Servicios Generales de Defensa,1157444800.0,
2013,12,Defensa,122B,Programas especiales de modernización,6842500.0,
2013,12,Defensa,122N,Apoyo Logístico,1333305280.0,
2013,12,Defensa,122M,Gastos Operativos de las Fuerzas Armadas,2165010440.0,
2013,12,Defensa,121N,Formación del Personal de las Fuerzas Armadas,387211590.0,
2013,12,Defensa,121O,Personal en reserva,554417110.0,
2013,12,Defensa,122A,Modernización de las Fuerzas Armadas,178654790.0,
2013,31,Sanidad,,,3855148270.0,
2013,31,Sanidad,312F,Atención primaria de salud de Mutuas colaboradoras con la Seguridad Social e Instituto Social de la Marina,817533560.0,
2013,31,Sanidad,311M,Dirección y Servicios Generales de Sanidad,83476920.0,
2013,31,Sanidad,313B,"Salud pública, sanidad exterior y calidad",33138190.0,
2013,31,Sanidad,313C,Seguridad alimentaria y nutrición,14924500.0,
2013,31,Sanidad,312E,Asistencia sanitaria del Mutualismo Administrativo,2056075120.0,
2013,31,Sanidad,313A,Prestaciones sanitarias y farmacia,87144420.0,
2013,31,Sanidad,312A,Asistencia hospitalaria en las Fuerzas Armadas,149654260.0,
2013,31,Sanidad,313D,"Donación y trasplante de órganos, tejidos y células",3970990.0,
2013,31,Sanidad,312C,Atención especializada de salud. Instituto Nacional de Gestión Sanitaria,140640440.0,
2013,31,Sanidad,311O,Políticas de Salud y Ordenación Profesional,9426940.0,
2013,31,Sanidad,312G,Atención especializada de salud de Mutuas colaboradoras con la Seguridad Social e Instituto Social de la Marina,369400240.0,
2013,31,Sanidad,312D,Medicina marítima,32146500.0,
2013,31,Sanidad,312B,Atención primaria de salud. Instituto Nacional de Gestión Sanitaria,57616190.0,
2013,49,Otras actuaciones de carácter económico,,,675547770.0,
2013,49,Otras actuaciones de carácter económico,491M,Ordenación y promoción de las telecomunicaciones y de la Sociedad de la Información,35062470.0,
2013,49,Otras actuaciones de carácter económico,495A,Desarrollo y aplicación de la información geográfica española,32103210.0,
2013,49,Otras actuaciones de carácter económico,492M,Defensa de la competencia en los mercados y regulación de sectores productivos,12664500.0,
2013,49,Otras actuaciones de carácter económico,496M,Regulación del juego,6332730.0,
2013,49,Otras actuaciones de carácter económico,492N,Regulación y vigilancia de la competencia en el Mercado de Tabacos,8756430.0,
2013,49,Otras actuaciones de carácter económico,493O,Regulación contable y de auditorías,8295140.0,
2013,49,Otras actuaciones de carácter económico,495B,Meteorología,82592560.0,
2013,49,Otras actuaciones de carácter económico,495C,Metrología,5687260.0,
2013,49,Otras actuaciones de carácter económico,494M,Administración de las relaciones laborales y condiciones de trabajo,35987590.0,
2013,49,Otras actuaciones de carácter económico,493M,"Dirección, control y gestión de seguros",12557940.0,
2013,49,Otras actuaciones de carácter económico,492O,Protección y promoción de los derechos de los consumidores y usuarios,16577940.0,
2013,49,Otras actuaciones de carácter económico,491N,Servicio postal universal,318930000.0,
2013,49,Otras actuaciones de carácter económico,497M,Salvamento y lucha contra la contaminación en la mar,100000000.0,
2013,45,Infraestructuras,,,5172527670.0,
2013,45,Infraestructuras,454M,Regulación y seguridad del tráfico marítimo,48417130.0,
2013,45,Infraestructuras,452A,Gestión e infraestructuras del agua,838578810.0,
2013,45,Infraestructuras,456A,Calidad del agua,134507410.0,
2013,45,Infraestructuras,451O,Dirección y Servicios Generales para la Transición Ecológica y el Reto Demográfico,148009190.0,
2013,45,Infraestructuras,453M,Ordenación e inspección del transporte terrestre,23307640.0,
2013,45,Infraestructuras,455M,Regulación y supervisión de la aviación civil,54420860.0,
2013,45,Infraestructuras,451N,"Dirección y Servicios Generales de Transportes, Movilidad y Agenda Urbana",156790380.0,
2013,45,Infraestructuras,456B,Protección y mejora del medio ambiente,14541570.0,
2013,45,Infraestructuras,453B,Creación de infraestructura de carreteras,1576579980.0,
2013,45,Infraestructuras,451M,Estudios y servicios de asistencia técnica en Obras Públicas y Urbanismo,32506770.0,
2013,45,Infraestructuras,456C,Protección y mejora del medio natural,165849610.0,
2013,45,Infraestructuras,453A,Infraestructura del transporte ferroviario,856741680.0,
2013,45,Infraestructuras,452M,Normativa y ordenación territorial de los recursos hídricos,8324950.0,
2013,45,Infraestructuras,456M,Actuaciones para la prevención de la contaminación y el cambio climático,3394760.0,
2013,45,Infraestructuras,456D,Actuación en la costa,74935520.0,
2013,45,Infraestructuras,453C,Conservación y explotación de carreteras,993341800.0,
2013,45,Infraestructuras,457M,Infraestructuras en comarcas mineras del carbón,42279610.0,
2013,46,"Investigación, desarrollo e innovación",,,2266376110.0,
2013,46,"Investigación, desarrollo e innovación",463A,Investigación científica,689131800.0,
2013,46,"Investigación, desarrollo e innovación",467G,Investigación y desarrollo de la Sociedad de la Información,38443640.0,
2013,46,"Investigación, desarrollo e innovación",462M,Investigación y estudios sociológicos y constitucionales,11498500.0,
2013,46,"Investigación, desarrollo e innovación",467A,Astronomía y astrofísica,16502190.0,
2013,46,"Investigación, desarrollo e innovación",464A,Investigación y estudios de las Fuerzas Armadas,144971810.0,
2013,46,"Investigación, desarrollo e innovación",467E,Investigación oceanográfica y pesquera,56712750.0,
2013,46,"Investigación, desarrollo e innovación",462N,Investigación y estudios estadísticos y económicos,6182290.0,
2013,46,"Investigación, desarrollo e innovación",465A,Investigación sanitaria,279739920.0,
2013,46,"Investigación, desarrollo e innovación",463B,Fomento y coordinación de la investigación científica y técnica,506734910.0,
2013,46,"Investigación, desarrollo e innovación",467I,Innovación tecnológica de las telecomunicaciones,68386770.0,
2013,46,"Investigación, desarrollo e innovación",467F,Investigación geológico-minera y medioambiental,25041690.0,
2013,46,"Investigación, desarrollo e innovación",467H,"Investigación energética, medioambiental y tecnológica",82419990.0,
2013,46,"Investigación, desarrollo e innovación",467D,Investigación y experimentación agraria,69304710.0,
2013,46,"Investigación, desarrollo e innovación",467C,Investigación y desarrollo tecnológico-industrial,270572240.0,
2013,46,"Investigación, desarrollo e innovación",467B,"Investigación, desarrollo y experimentación en transporte e infraestructuras",732900.0,
2013,33,Cultura,,,705015130.0,
2013,33,Cultura,334A,Promoción y cooperación cultural,9988750.0,
2013,33,Cultura,337C,Protección del Patrimonio Histórico,5423510.0,
2013,33,Cultura,337A,Administración del Patrimonio Histórico-Nacional,112074530.0,
2013,33,Cultura,335A,Música y danza,70567890.0,
2013,33,Cultura,333B,Exposiciones,2403210.0,
2013,33,Cultura,333A,Museos,136575650.0,
2013,33,Cultura,335B,Teatro,36432330.0,
2013,33,Cultura,332B,Bibliotecas,47145770.0,
2013,33,Cultura,336A,Fomento y apoyo de las actividades deportivas,156248840.0,
2013,33,Cultura,337B,Conservación y restauración de bienes culturales,31009860.0,
2013,33,Cultura,335C,Cinematografía,54981740.0,
2013,33,Cultura,334B,Promoción del libro y publicaciones culturales,7615840.0,
2013,33,Cultura,334C,Fomento de las industrias culturales,3467050.0,
2013,33,Cultura,332A,Archivos,31080160.0,
2013,21,Pensiones,,,121553511110.0,
2013,21,Pensiones,219N,Gestión de pensiones de Clases Pasivas,7523070.0,
2013,21,Pensiones,212M,Pensiones no contributivas y prestaciones asistenciales,2497810270.0,
2013,21,Pensiones,219M,Gestión de las prestaciones económicas de Seguridad Social,393272750.0,
2013,21,Pensiones,211O,Otras pensiones y prestaciones de Clases Pasivas,41314010.0,
2013,21,Pensiones,212N,Pensiones de guerra,284381460.0,
2013,21,Pensiones,211M,Pensiones contributivas de la Seguridad Social,106504905020.0,
2013,21,Pensiones,211N,Pensiones de Clases Pasivas,11824304530.0,
2013,92,Servicios de carácter general,,,5838885810.0,
2013,92,Servicios de carácter general,921P,Administración General del Estado en el Territorio,280072310.0,
2013,92,Servicios de carácter general,921T,Servicios de transportes de Ministerios,41268050.0,
2013,92,Servicios de carácter general,921V,"Evaluación de políticas y programas públicos, calidad de los servicios e impacto normativo",4163380.0,
2013,92,Servicios de carácter general,923C,Elaboración y difusión estadística,184675090.0,
2013,92,Servicios de carácter general,921Q,Cobertura informativa,60265830.0,
2013,92,Servicios de carácter general,923Q,Dirección y Servicios Generales de Asuntos Económicos y Transformación Digital,66567860.0,
2013,92,Servicios de carácter general,921R,Publicidad de las normas legales,33629040.0,
2013,92,Servicios de carácter general,923N,Formación del personal de Economía y Hacienda,8916510.0,
2013,92,Servicios de carácter general,923M,Dirección y Servicios Generales de Hacienda y Función Pública,513584470.0,
2013,92,Servicios de carácter general,923A,Gestión del Patrimonio del Estado,46868100.0,
2013,92,Servicios de carácter general,921O,Formación del personal de las Administraciones Públicas,67891870.0,
2013,92,Servicios de carácter general,922M,Organización territorial del Estado y desarrollo de sus sistemas de colaboración,3305560.0,
2013,92,Servicios de carácter general,921S,Asesoramiento y defensa de los intereses del Estado,31683710.0,
2013,92,Servicios de carácter general,922N,Coordinación y relaciones financieras con los Entes Territoriales,5996600.0,
2013,92,Servicios de carácter general,923P,Relaciones con Instituciones Financieras Multilaterales,1735560.0,
2013,92,Servicios de carácter general,921N,Dirección y organización de la Administración Pública,47170880.0,
2013,92,Servicios de carácter general,924M,Elecciones y Partidos Políticos,67439960.0,
2013,92,Servicios de carácter general,923O,Gestión de la Deuda y de la Tesorería del Estado,27093150.0,
2013,92,Servicios de carácter general,929M,Imprevistos y funciones no clasificadas,1750933450.0,
2013,92,Servicios de carácter general,921U,Publicaciones,162640.0,
2013,92,Servicios de carácter general,929N,Fondo de contingencia de ejecución presupuestaria,2595461790.0,
2013,23,Servicios sociales y promoción social,,,2838723190.0,
2013,23,Servicios sociales y promoción social,231I,Autonomía personal y atención a la dependencia,2205749450.0,
2013,23,Servicios sociales y promoción social,232A,Promoción y servicios a la juventud,28506440.0,
2013,23,Servicios sociales y promoción social,231F,Otros servicios sociales del Estado,150629650.0,
2013,23,Servicios sociales y promoción social,232B,Igualdad de oportunidades entre mujeres y hombres,18929370.0,
2013,23,Servicios sociales y promoción social,231A,Plan Nacional sobre Drogas,14844480.0,
2013,23,Servicios sociales y promoción social,231E,Otros servicios sociales de la Seguridad Social,40556220.0,
2013,23,Servicios sociales y promoción social,231C,Servicios Sociales de la Seguridad Social a personas con discapacidad,68778320.0,
2013,23,Servicios sociales y promoción social,232C,Actuaciones para la prevención integral de la violencia de género,22197340.0,
2013,23,Servicios sociales y promoción social,231G,Atención a la infancia y a las familias,4377630.0,
2013,23,Servicios sociales y promoción social,231H,Acciones en favor de los inmigrantes,62412850.0,
2013,23,Servicios sociales y promoción social,231D,Servicios Sociales de la Seguridad Social a personas mayores,114774910.0,
2013,23,Servicios sociales y promoción social,231B,Acciones en favor de los emigrantes,76702340.0,
2013,23,Servicios sociales y promoción social,239M,Gestión de los servicios sociales de la Seguridad Social,30264190.0,
2013,32,Educación,,,1893590630.0,
2013,32,Educación,322C,Enseñanzas universitarias,119506170.0,
2013,32,Educación,322L,Inversiones en centros educativos y otras actividades educativas,52338770.0,
2013,32,Educación,321M,Dirección y Servicios Generales de Educación y Formación Profesional,107630050.0,
2013,32,Educación,321N,Formación permanente del profesorado de Educación,3451030.0,
2013,32,Educación,322G,Educación compensatoria,5205030.0,
2013,32,Educación,322B,"Educación Secundaria, Formación Profesional y Escuelas Oficiales de Idiomas",108494150.0,
2013,32,Educación,322F,Educación en el exterior,100098810.0,
2013,32,Educación,324M,Servicios complementarios de la enseñanza,5446040.0,
2013,32,Educación,322I,Enseñanzas especiales,2198650.0,
2013,32,Educación,322K,Deporte en edad escolar y en la Universidad,1850000.0,
2013,32,Educación,323M,Becas y ayudas a estudiantes,1222166110.0,
2013,32,Educación,322E,Enseñanzas artísticas,5369080.0,
